id,model,make,barrels08,city08,cityCD,cityE,feScore,fuelCost08,fuelType,fuelType1,fuelType2
10433,E150 Econoline 2WD,Ford,23.54,13.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10434,E150 Econoline 2WD,Ford,21.97,13.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10435,E150 Econoline 2WD,Ford,23.54,12.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10436,E150 Econoline 2WD,Ford,23.54,12.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10437,E150 Econoline 2WD,Ford,27.47,11.0,0.0,0.0,Unknown,3350.0,Regular,Regular Gasoline,Unknown
10438,E250 Econoline 2WD,Ford,25.35,12.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10439,E250 Econoline 2WD,Ford,23.54,12.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
1044,AD100/AD150 Ramcharger 2WD,Dodge,27.47,11.0,0.0,0.0,Unknown,3350.0,Regular,Regular Gasoline,Unknown
10440,E250 Econoline 2WD,Ford,29.96,10.0,0.0,0.0,Unknown,3650.0,Regular,Regular Gasoline,Unknown
10441,Vandura G15/25 2WD,GMC,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10442,Vandura G15/25 2WD,GMC,21.97,13.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10443,Vandura G15/25 2WD,GMC,23.54,13.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10444,Vandura G35 2WD,GMC,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10445,Vandura G35 2WD,GMC,23.54,13.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10446,Safari AWD (cargo),GMC,20.6,14.0,0.0,0.0,Unknown,3000.0,Premium,Premium Gasoline,Unknown
10447,Safari 2WD (cargo),GMC,19.39,15.0,0.0,0.0,Unknown,2800.0,Premium,Premium Gasoline,Unknown
10448,Safari 2WD (cargo),GMC,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10449,Astro AWD (passenger),Chevrolet,21.97,14.0,0.0,0.0,Unknown,3200.0,Premium,Premium Gasoline,Unknown
1045,AD100/AD150 Ramcharger 2WD,Dodge,25.35,12.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10450,Astro 2WD (passenger),Chevrolet,20.6,14.0,0.0,0.0,Unknown,3000.0,Premium,Premium Gasoline,Unknown
10451,Astro 2WD (passenger),Chevrolet,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10452,Sport Van G10/20 2WD,Chevrolet,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10453,Sport Van G10/20 2WD,Chevrolet,25.35,12.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10454,Sport Van G10/20 2WD,Chevrolet,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10455,Sport Van G30 2WD,Chevrolet,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10456,B150/B250 Wagon 2WD,Dodge,23.54,12.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10457,B150/B250 Wagon 2WD,Dodge,23.54,13.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10458,B150/B250 Wagon 2WD,Dodge,23.54,12.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10459,B150/B250 Wagon 2WD,Dodge,27.47,11.0,0.0,0.0,Unknown,3350.0,Regular,Regular Gasoline,Unknown
1046,AD100/AD150 Ramcharger 2WD,Dodge,29.96,10.0,0.0,0.0,Unknown,3650.0,Regular,Regular Gasoline,Unknown
10460,B150/B250 Wagon 2WD,Dodge,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10461,B150/B250 Wagon 2WD,Dodge,27.47,11.0,0.0,0.0,Unknown,3350.0,Regular,Regular Gasoline,Unknown
10462,B350 Wagon 2WD,Dodge,27.47,11.0,0.0,0.0,Unknown,3350.0,Regular,Regular Gasoline,Unknown
10463,B350 Wagon 2WD,Dodge,27.47,10.0,0.0,0.0,Unknown,3350.0,Regular,Regular Gasoline,Unknown
10464,Aerostar Wagon,Ford,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10465,Aerostar Wagon,Ford,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10466,Aerostar Wagon,Ford,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10467,Aerostar Wagon AWD,Ford,20.6,14.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
10468,E150 Club Wagon,Ford,23.54,12.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10469,E150 Club Wagon,Ford,23.54,12.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
1047,Caravan/Ram Van 2WD,Dodge,19.39,16.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10470,E150 Club Wagon,Ford,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10471,E150 Club Wagon,Ford,27.47,10.0,0.0,0.0,Unknown,3350.0,Regular,Regular Gasoline,Unknown
10472,Rally G15/25 2WD,GMC,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10473,Rally G15/25 2WD,GMC,25.35,12.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10474,Rally G15/25 2WD,GMC,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10475,Rally G35 2WD,GMC,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10476,Safari AWD (passenger),GMC,21.97,14.0,0.0,0.0,Unknown,3200.0,Premium,Premium Gasoline,Unknown
10477,Safari 2WD (passenger),GMC,20.6,14.0,0.0,0.0,Unknown,3000.0,Premium,Premium Gasoline,Unknown
10478,Safari 2WD (passenger),GMC,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10479,Previa,Toyota,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
1048,Caravan/Ram Van 2WD,Dodge,18.31,17.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10480,Previa,Toyota,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10481,Previa All-Trac,Toyota,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10482,Eurovan,Volkswagen,20.6,15.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
10483,Eurovan,Volkswagen,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10484,Lumina/APV Minivan 2WD,Chevrolet,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10485,Lumina/APV Minivan 2WD,Chevrolet,18.31,15.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10486,Suburban 1500 2WD,Chevrolet,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10487,S10 Blazer 2WD,Chevrolet,18.31,15.0,0.0,0.0,Unknown,2650.0,Premium,Premium Gasoline,Unknown
10488,S10 Blazer 2WD,Chevrolet,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10489,Pathfinder 2WD,Nissan,20.6,15.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
1049,Caravan/Ram Van 2WD,Dodge,14.33,21.0,0.0,0.0,Unknown,1750.0,Regular,Regular Gasoline,Unknown
10490,Pathfinder 2WD,Nissan,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10491,Quest,Nissan,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10492,Town and Country 2WD,Chrysler,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10493,Caravan C/V/Grand Caravan 2WD,Dodge,16.48,18.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
10494,Caravan C/V/Grand Caravan 2WD,Dodge,15.7,18.0,0.0,0.0,Unknown,1900.0,Regular,Regular Gasoline,Unknown
10495,Caravan C/V/Grand Caravan 2WD,Dodge,17.35,17.0,0.0,0.0,Unknown,2100.0,Regular,Regular Gasoline,Unknown
10496,Caravan C/V/Grand Caravan 2WD,Dodge,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10497,Caravan/Grand Caravan 2WD,Dodge,16.48,18.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
10498,Caravan/Grand Caravan 2WD,Dodge,15.7,18.0,0.0,0.0,Unknown,1900.0,Regular,Regular Gasoline,Unknown
10499,Caravan/Grand Caravan 2WD,Dodge,17.35,17.0,0.0,0.0,Unknown,2100.0,Regular,Regular Gasoline,Unknown
105,Colt,Dodge,10.99,27.0,0.0,0.0,Unknown,1350.0,Regular,Regular Gasoline,Unknown
1050,Caravan/Ram Van 2WD,Dodge,14.33,21.0,0.0,0.0,Unknown,1750.0,Regular,Regular Gasoline,Unknown
10500,Caravan/Grand Caravan 2WD,Dodge,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10501,Ramcharger 2WD,Dodge,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10502,Ramcharger 2WD,Dodge,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10503,Cherokee 2WD,Jeep,17.35,18.0,0.0,0.0,Unknown,2100.0,Regular,Regular Gasoline,Unknown
10504,Cherokee 2WD,Jeep,20.6,14.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
10505,Cherokee 2WD,Jeep,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10506,Explorer 2WD,Ford,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10507,Explorer 2WD,Ford,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10508,Villager FWD Van,Mercury,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10509,Villager FWD Wagon,Mercury,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
1051,Caravan/Ram Van 2WD,Dodge,15.7,18.0,0.0,0.0,Unknown,1900.0,Regular,Regular Gasoline,Unknown
10510,Tracker Convertible 2WD,Geo,15.7,20.0,0.0,0.0,Unknown,1900.0,Regular,Regular Gasoline,Unknown
10511,Tracker Convertible 2WD,Geo,14.33,22.0,0.0,0.0,Unknown,1750.0,Regular,Regular Gasoline,Unknown
10512,Suburban 1500 2WD,GMC,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10513,Jimmy 2WD,GMC,18.31,15.0,0.0,0.0,Unknown,2650.0,Premium,Premium Gasoline,Unknown
10514,Jimmy 2WD,GMC,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10515,Amigo 2WD,Isuzu,19.39,16.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10516,Amigo 2WD,Isuzu,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10517,Amigo 2WD,Isuzu,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10518,Rodeo 2WD,Isuzu,19.39,16.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10519,MPV,Mazda,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
1052,Caravan/Ram Van 2WD,Dodge,16.48,18.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
10520,MPV,Mazda,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10521,Trans Sport 2WD,Pontiac,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10522,Trans Sport 2WD,Pontiac,18.31,15.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10523,Voyager/Grand Voyager 2WD,Plymouth,16.48,18.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
10524,Voyager/Grand Voyager 2WD,Plymouth,15.7,18.0,0.0,0.0,Unknown,1900.0,Regular,Regular Gasoline,Unknown
10525,Voyager/Grand Voyager 2WD,Plymouth,17.35,17.0,0.0,0.0,Unknown,2100.0,Regular,Regular Gasoline,Unknown
10526,Voyager/Grand Voyager 2WD,Plymouth,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10527,Samurai 2WD,Suzuki,13.18,24.0,0.0,0.0,Unknown,1600.0,Regular,Regular Gasoline,Unknown
10528,Sidekick Hardtop 2WD,Suzuki,14.98,21.0,0.0,0.0,Unknown,1850.0,Regular,Regular Gasoline,Unknown
10529,Sidekick Hardtop 2WD,Suzuki,15.7,20.0,0.0,0.0,Unknown,1900.0,Regular,Regular Gasoline,Unknown
1053,Caravan/Ram Van 2WD,Dodge,19.39,16.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10530,Sidekick 2WD,Suzuki,15.7,20.0,0.0,0.0,Unknown,1900.0,Regular,Regular Gasoline,Unknown
10531,Sidekick 2WD,Suzuki,14.33,22.0,0.0,0.0,Unknown,1750.0,Regular,Regular Gasoline,Unknown
10532,Silhouette 2WD,Oldsmobile,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10533,Silhouette 2WD,Oldsmobile,18.31,15.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10534,4Runner 2WD,Toyota,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10535,Blazer 1500 4WD,Chevrolet,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10536,Blazer 1500 4WD,Chevrolet,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10537,Suburban 1500 4WD,Chevrolet,27.47,11.0,0.0,0.0,Unknown,3350.0,Regular,Regular Gasoline,Unknown
10538,S10 Blazer 4WD,Chevrolet,20.6,15.0,0.0,0.0,Unknown,3000.0,Premium,Premium Gasoline,Unknown
10539,S10 Blazer 4WD,Chevrolet,20.6,15.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
1054,Funeral Coach,"E. P. Dutton, Inc.",19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10540,Pathfinder 4WD,Nissan,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10541,Pathfinder 4WD,Nissan,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10542,Town and Country 4WD,Chrysler,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10543,Caravan/Grand Caravan 4WD,Dodge,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10544,Ramcharger 4WD,Dodge,27.47,11.0,0.0,0.0,Unknown,3350.0,Regular,Regular Gasoline,Unknown
10545,Ramcharger 4WD,Dodge,27.47,10.0,0.0,0.0,Unknown,3350.0,Regular,Regular Gasoline,Unknown
10546,Cherokee 4WD,Jeep,18.31,17.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10547,Cherokee 4WD,Jeep,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10548,Cherokee 4WD,Jeep,20.6,15.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
10549,Grand Cherokee 4WD,Jeep,21.97,13.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
1055,C15 Suburban 2WD,GMC,23.54,12.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10550,Grand Cherokee 4WD,Jeep,21.97,13.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10551,Grand Cherokee 4WD,Jeep,20.6,15.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
10552,Grand Cherokee 4WD,Jeep,20.6,15.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
10553,Grand Cherokee 4WD,Jeep,23.54,12.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10554,Wrangler 4WD,Jeep,19.39,16.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10555,Wrangler 4WD,Jeep,23.54,14.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10556,Wrangler 4WD,Jeep,20.6,15.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
10557,Bronco 4WD,Ford,23.54,12.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10558,Bronco 4WD,Ford,25.35,12.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10559,Bronco 4WD,Ford,27.47,11.0,0.0,0.0,Unknown,3350.0,Regular,Regular Gasoline,Unknown
1056,C15 Suburban 2WD,GMC,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10560,Explorer 4WD,Ford,20.6,14.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
10561,Explorer 4WD,Ford,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10562,Tracker Convertible 4WD,Geo,15.7,20.0,0.0,0.0,Unknown,1900.0,Regular,Regular Gasoline,Unknown
10563,Tracker Convertible 4WD,Geo,14.33,22.0,0.0,0.0,Unknown,1750.0,Regular,Regular Gasoline,Unknown
10564,Tracker Van 4WD,Geo,15.7,20.0,0.0,0.0,Unknown,1900.0,Regular,Regular Gasoline,Unknown
10565,Tracker Van 4WD,Geo,14.33,22.0,0.0,0.0,Unknown,1750.0,Regular,Regular Gasoline,Unknown
10566,Jimmy 4WD,GMC,20.6,15.0,0.0,0.0,Unknown,3000.0,Premium,Premium Gasoline,Unknown
10567,Jimmy 4WD,GMC,20.6,15.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
10568,Suburban 1500 4WD,GMC,27.47,11.0,0.0,0.0,Unknown,3350.0,Regular,Regular Gasoline,Unknown
10569,Yukon 1500 4WD,GMC,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
1057,C15 Suburban 2WD,GMC,21.23,15.0,0.0,0.0,Unknown,2300.0,Diesel,Diesel,Unknown
10570,Yukon 1500 4WD,GMC,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10571,Amigo 4WD,Isuzu,19.39,16.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10572,Trooper,Isuzu,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10573,Trooper,Isuzu,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10574,Trooper,Isuzu,23.54,13.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10575,Trooper,Isuzu,20.6,14.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
10576,Defender 110,Land Rover,32.96,9.0,0.0,0.0,Unknown,4800.0,Premium,Premium Gasoline,Unknown
10577,Range Rover County,Land Rover,27.47,11.0,0.0,0.0,Unknown,4000.0,Premium,Premium Gasoline,Unknown
10578,Range Rover County LWB,Land Rover,27.47,11.0,0.0,0.0,Unknown,4000.0,Premium,Premium Gasoline,Unknown
10579,Montero,Mitsubishi,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
1058,S15 Jimmy 2WD,GMC,16.48,18.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
10580,Montero,Mitsubishi,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10581,MPV 4x4,Mazda,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10582,Navajo,Mazda,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10583,Navajo,Mazda,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10584,Navajo 4x4,Mazda,20.6,14.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
10585,Navajo 4x4,Mazda,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10586,Pas-Typhoon,"PAS, Inc",23.54,13.0,0.0,0.0,Unknown,3400.0,Premium,Premium Gasoline,Unknown
10587,Voyager/Grand Voyager 4WD,Plymouth,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10588,Loyale AWD,Subaru,16.48,19.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
10589,Loyale AWD,Subaru,14.33,21.0,0.0,0.0,Unknown,1750.0,Regular,Regular Gasoline,Unknown
1059,S15 Jimmy 2WD,GMC,15.7,19.0,0.0,0.0,Unknown,1900.0,Regular,Regular Gasoline,Unknown
10590,Loyale Wagon AWD,Subaru,16.48,19.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
10591,Loyale Wagon AWD,Subaru,14.33,21.0,0.0,0.0,Unknown,1750.0,Regular,Regular Gasoline,Unknown
10592,Samurai Soft-top 4WD,Suzuki,13.18,24.0,0.0,0.0,Unknown,1600.0,Regular,Regular Gasoline,Unknown
10593,Sidekick Hardtop 4WD,Suzuki,15.7,20.0,0.0,0.0,Unknown,1900.0,Regular,Regular Gasoline,Unknown
10594,Sidekick Hardtop 4WD,Suzuki,15.7,19.0,0.0,0.0,Unknown,1900.0,Regular,Regular Gasoline,Unknown
10595,Sidekick Hardtop 4WD,Suzuki,15.7,19.0,0.0,0.0,Unknown,1900.0,Regular,Regular Gasoline,Unknown
10596,Sidekick Hardtop 4WD,Suzuki,15.7,20.0,0.0,0.0,Unknown,1900.0,Regular,Regular Gasoline,Unknown
10597,Sidekick Hardtop 4WD,Suzuki,14.33,22.0,0.0,0.0,Unknown,1750.0,Regular,Regular Gasoline,Unknown
10598,Sidekick Hardtop 4WD,Suzuki,14.98,21.0,0.0,0.0,Unknown,1850.0,Regular,Regular Gasoline,Unknown
10599,Sidekick Soft-top 4WD,Suzuki,15.7,20.0,0.0,0.0,Unknown,1900.0,Regular,Regular Gasoline,Unknown
106,Colt,Dodge,14.98,21.0,0.0,0.0,Unknown,2200.0,Premium,Premium Gasoline,Unknown
1060,S15 Jimmy 2WD,GMC,14.98,19.0,0.0,0.0,Unknown,1850.0,Regular,Regular Gasoline,Unknown
10600,Sidekick Soft-top 4WD,Suzuki,14.33,22.0,0.0,0.0,Unknown,1750.0,Regular,Regular Gasoline,Unknown
10601,Bravada AWD,Oldsmobile,20.6,14.0,0.0,0.0,Unknown,3000.0,Premium,Premium Gasoline,Unknown
10602,Land Cruiser Wagon 4WD,Toyota,27.47,11.0,0.0,0.0,Unknown,3350.0,Regular,Regular Gasoline,Unknown
10603,4Runner 4WD,Toyota,19.39,16.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10604,4Runner 4WD,Toyota,18.31,17.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10605,4Runner 4WD,Toyota,25.35,12.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10606,4Runner 4WD,Toyota,23.54,13.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10607,Commercial Chassis,Cadillac,20.6,14.0,0.0,0.0,Unknown,3000.0,Premium,Premium Gasoline,Unknown
10608,Coachbuilder Wagon,Chevrolet,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10609,Postal Cab Chassis 2WD,Chevrolet,21.97,15.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
1061,S15 Jimmy 2WD,GMC,18.31,15.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10610,Dakota Cab Chassis 2WD,Dodge,27.47,11.0,0.0,0.0,Unknown,3350.0,Regular,Regular Gasoline,Unknown
10611,Dakota Cab Chassis 2WD,Dodge,27.47,11.0,0.0,0.0,Unknown,3350.0,Regular,Regular Gasoline,Unknown
10612,Dakota Cab Chassis 2WD,Dodge,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10613,D250 Cab Chassis 2WD,Dodge,27.47,11.0,0.0,0.0,Unknown,3350.0,Regular,Regular Gasoline,Unknown
10614,Coachbuilder Wagon,Buick,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10615,Cab/Chassis 2WD,Toyota,32.96,10.0,0.0,0.0,Unknown,4000.0,Regular,Regular Gasoline,Unknown
10616,Cab/Chassis 2WD,Toyota,29.96,10.0,0.0,0.0,Unknown,3650.0,Regular,Regular Gasoline,Unknown
10617,NSX,Acura,18.31,16.0,0.0,0.0,Unknown,2650.0,Premium,Premium Gasoline,Unknown
10618,NSX,Acura,17.35,17.0,0.0,0.0,Unknown,2500.0,Premium,Premium Gasoline,Unknown
10619,Spider,Alfa Romeo,14.98,19.0,0.0,0.0,Unknown,2200.0,Premium,Premium Gasoline,Unknown
1062,S15 Jimmy 2WD,GMC,17.35,16.0,0.0,0.0,Unknown,2100.0,Regular,Regular Gasoline,Unknown
10620,Corvette,Chevrolet,18.31,15.0,0.0,0.0,Unknown,2650.0,Premium,Premium Gasoline,Unknown
10621,Corvette,Chevrolet,18.31,15.0,0.0,0.0,Unknown,2650.0,Premium,Premium Gasoline,Unknown
10622,Corvette,Chevrolet,18.31,15.0,0.0,0.0,Unknown,2650.0,Premium,Premium Gasoline,Unknown
10623,300ZX,Nissan,18.31,16.0,0.0,0.0,Unknown,2650.0,Premium,Premium Gasoline,Unknown
10624,300ZX,Nissan,18.31,16.0,0.0,0.0,Unknown,2650.0,Premium,Premium Gasoline,Unknown
10625,300ZX,Nissan,18.31,16.0,0.0,0.0,Unknown,2650.0,Premium,Premium Gasoline,Unknown
10626,300ZX,Nissan,18.31,16.0,0.0,0.0,Unknown,2650.0,Premium,Premium Gasoline,Unknown
10627,Viper,Dodge,21.97,12.0,0.0,0.0,Unknown,3200.0,Premium,Premium Gasoline,Unknown
10628,Ferrari 348 TB/TS/Spider,Ferrari,23.54,12.0,0.0,0.0,Unknown,3400.0,Premium,Premium Gasoline,Unknown
10629,Ferrari 348 TB/TS/Spider,Ferrari,25.35,11.0,0.0,0.0,Unknown,3700.0,Premium,Premium Gasoline,Unknown
1063,S15 Jimmy 2WD,GMC,18.31,15.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
